date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_elo,away_elo
2009-06-02,United Arab Emirates,Germany,2.0,7.0,Friendly,Dubai,United Arab Emirates,False,1529.4014348278706,1992.4501680242054
2009-06-03,Costa Rica,United States,3.0,1.0,FIFA World Cup qualification,San José,Costa Rica,False,1857.9908266499433,1933.6073821300968
2009-06-03,Tanzania,New Zealand,2.0,1.0,Friendly,Dar es Salaam,Tanzania,False,1483.7492888216066,1749.7809120320958
2009-06-03,Antigua and Barbuda,Guyana,2.0,1.0,Friendly,Paramaribo,Suriname,True,1410.089181423506,1409.2217156089416
2009-06-03,Bahrain,Jordan,4.0,0.0,Friendly,Riffa,Bahrain,False,1724.934779987548,1574.3856848848293
2009-06-04,China,Saudi Arabia,1.0,4.0,Friendly,Tianjin,China,False,1674.0260356860604,1803.2062505755143
2009-06-05,Antigua and Barbuda,French Guiana,1.0,2.0,Friendly,Paramaribo,Suriname,True,1420.0642138022213,1346.6251034290535
2009-06-05,Czech Republic,Malta,1.0,0.0,Friendly,Jablonec nad Nisou,Czech Republic,False,1795.149111382151,1260.5844516414063
2009-06-05,France,Turkey,1.0,0.0,Friendly,Lyon,France,False,1914.7613275259819,1820.5398326670613
2009-06-06,Malawi,Burkina Faso,0.0,1.0,FIFA World Cup qualification,Blantyre,Malawi,False,1463.1936632951192,1627.8295957752855
2009-06-06,Namibia,DR Congo,4.0,0.0,Friendly,Windhoek,Namibia,False,1420.5190388068474,1552.1952359359843
2009-06-06,Paraguay,Chile,0.0,2.0,FIFA World Cup qualification,Asunción,Paraguay,False,1884.9485678147753,1837.0633760030946
2009-06-06,Serbia,Austria,1.0,0.0,FIFA World Cup qualification,Belgrade,Serbia,False,1856.3418645819108,1639.5952222366748
2009-06-06,Slovakia,San Marino,7.0,0.0,FIFA World Cup qualification,Bratislava,Slovakia,False,1683.6442401128984,1023.3179613591751
2009-06-06,South Africa,Poland,1.0,0.0,Friendly,Johannesburg,South Africa,False,1629.7552374950062,1736.3460035924022
2009-06-06,Sweden,Denmark,0.0,1.0,FIFA World Cup qualification,Solna,Sweden,False,1809.0830944207862,1846.7259587211026
2009-06-06,Tunisia,Mozambique,2.0,0.0,FIFA World Cup qualification,Radès,Tunisia,False,1742.5068499283561,1576.5980137066808
2009-06-06,United Arab Emirates,South Korea,0.0,2.0,FIFA World Cup qualification,Dubai,United Arab Emirates,False,1525.8226724255574,1865.3332708741561
2009-06-06,Uruguay,Brazil,0.0,4.0,FIFA World Cup qualification,Montevideo,Uruguay,False,1917.250672053694,2023.6276651235316
2009-06-06,United States,Honduras,2.0,1.0,FIFA World Cup qualification,Chicago,United States,False,1886.5860804859099,1841.806228126824
2009-06-06,Uzbekistan,Japan,0.0,1.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,1664.1882137953044,1909.335094943115
2009-06-06,Zambia,Rwanda,1.0,0.0,FIFA World Cup qualification,Chililabombwe,Zambia,False,1573.3455920626113,1491.1988638529513
2009-06-06,Corsica,Congo,1.0,1.0,Friendly,Ajaccio,France,False,1514.3211127543768,1495.241226426995
2009-06-06,North Macedonia,Norway,0.0,0.0,FIFA World Cup qualification,Skopje,North Macedonia,False,1565.9834656463406,1727.041087120209
2009-06-06,Trinidad and Tobago,Costa Rica,2.0,3.0,FIFA World Cup qualification,Scarborough,Trinidad and Tobago,False,1704.939568656938,1905.0121282941302
2009-06-06,Lithuania,Romania,0.0,1.0,FIFA World Cup qualification,Marijampolė,Lithuania,False,1661.4151348019313,1751.638712973015
2009-06-06,Qatar,Australia,0.0,0.0,FIFA World Cup qualification,Doha,Qatar,False,1606.2735031997777,1847.273632795321
2009-06-06,Kazakhstan,England,0.0,4.0,FIFA World Cup qualification,Almaty,Kazakhstan,False,1374.8027745311913,2035.3386789703186
2009-06-06,Albania,Portugal,1.0,2.0,FIFA World Cup qualification,Tirana,Albania,False,1484.9436880022417,1832.3060508330527
2009-06-06,Argentina,Colombia,1.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,1907.3262697684397,1750.881594901249
2009-06-06,Azerbaijan,Wales,0.0,1.0,FIFA World Cup qualification,Baku,Azerbaijan,False,1390.4949041153695,1605.8062695497665
2009-06-06,Belarus,Andorra,5.0,1.0,FIFA World Cup qualification,Grodno,Belarus,False,1619.892291045242,1132.4314247192842
2009-06-06,Bolivia,Venezuela,0.0,1.0,FIFA World Cup qualification,La Paz,Bolivia,False,1745.4909404357854,1762.4924706843303
2009-06-06,Botswana,New Zealand,0.0,0.0,Friendly,Gaborone,Botswana,False,1404.6146122567548,1734.460366054258
2009-06-06,Bulgaria,Republic of Ireland,1.0,1.0,FIFA World Cup qualification,Sofia,Bulgaria,False,1809.8202625308088,1813.9649579795973
2009-06-06,Croatia,Ukraine,2.0,2.0,FIFA World Cup qualification,Zagreb,Croatia,False,1903.939317259187,1842.5192604609572
2009-06-06,North Korea,Iran,0.0,0.0,FIFA World Cup qualification,Pyongyang,North Korea,False,1672.3867511848475,1800.912832326427
2009-06-06,El Salvador,Mexico,2.0,1.0,FIFA World Cup qualification,San Salvador,El Salvador,False,1643.478878649156,1831.5066885946737
2009-06-06,Estonia,Equatorial Guinea,3.0,0.0,Friendly,Tallinn,Estonia,False,1442.1254423201908,1322.2914567027246
2009-06-06,Finland,Liechtenstein,2.0,1.0,FIFA World Cup qualification,Helsinki,Finland,False,1724.172954296259,1216.8085343830696
2009-06-06,Cyprus,Montenegro,2.0,2.0,FIFA World Cup qualification,Larnaca,Cyprus,False,1559.572738800311,1565.970375044501
2009-06-06,Gabon,Togo,3.0,0.0,FIFA World Cup qualification,Libreville,Gabon,False,1705.7129692023261,1614.2574465110126
2009-06-06,Georgia,Moldova,1.0,2.0,Friendly,Tbilisi,Georgia,False,1509.7688281577293,1421.1270426708443
2009-06-06,Iceland,Netherlands,1.0,2.0,FIFA World Cup qualification,Reykjavík,Iceland,False,1462.427846313754,2053.5025289032487
2009-06-06,Italy,Northern Ireland,3.0,0.0,Friendly,Pisa,Italy,False,2001.4921067361327,1634.049831507994
2009-06-07,Nigeria,Kenya,3.0,0.0,FIFA World Cup qualification,Abuja,Nigeria,False,1845.841884808181,1514.8629003406504
2009-06-07,Mali,Ghana,0.0,2.0,FIFA World Cup qualification,Bamako,Mali,False,1638.99517161298,1781.7723652972193
2009-06-07,Algeria,Egypt,3.0,1.0,FIFA World Cup qualification,Blida,Algeria,False,1563.3604582880102,1816.7934169333498
2009-06-07,Peru,Ecuador,1.0,2.0,FIFA World Cup qualification,Lima,Peru,False,1585.820147383341,1765.466380758011
2009-06-07,Benin,Sudan,1.0,0.0,FIFA World Cup qualification,Cotonou,Benin,False,1523.602062686606,1521.7521060229033
2009-06-07,Guyana,French Guiana,2.0,3.0,Friendly,Paramaribo,Suriname,True,1399.2466832302264,1358.7079233085872
2009-06-07,Guinea,Ivory Coast,1.0,2.0,FIFA World Cup qualification,Conakry,Guinea,False,1603.8480739227489,1803.2003371970884
2009-06-07,Cameroon,Morocco,0.0,0.0,FIFA World Cup qualification,Yaoundé,Cameroon,False,1796.5558642916847,1720.513305229578
2009-06-07,Jamaica,Panama,3.0,2.0,Friendly,Kingston,Jamaica,False,1789.6536751861017,1653.1963059692225
2009-06-09,Azerbaijan,Spain,0.0,6.0,Friendly,Baku,Azerbaijan,False,1373.0783455925734,2134.5535479934965
2009-06-09,Bosnia and Herzegovina,Oman,2.0,1.0,Friendly,Cannes,France,True,1704.9055814685423,1736.1296197732229
2009-06-09,Iraq,Poland,1.0,1.0,Friendly,Cape Town,South Africa,True,1603.5306978265357,1725.0129942851793
2009-06-10,Iran,United Arab Emirates,1.0,0.0,FIFA World Cup qualification,Tehran,Iran,False,1795.0713658440707,1510.817101984184
2009-06-10,Italy,New Zealand,4.0,3.0,Friendly,Atteridgeville,South Africa,True,2004.0095487361166,1727.9524048174524
2009-06-10,Japan,Qatar,1.0,1.0,FIFA World Cup qualification,Yokohama,Japan,False,1924.7073541539864,1620.6267270769035
2009-06-10,South Korea,Saudi Arabia,0.0,0.0,FIFA World Cup qualification,Seoul,South Korea,False,1880.3388413155294,1816.0618305923326
2009-06-10,Sweden,Malta,4.0,0.0,FIFA World Cup qualification,Gothenburg,Sweden,False,1777.1552842984556,1259.9525135766291
2009-06-10,Netherlands,Norway,2.0,0.0,FIFA World Cup qualification,Rotterdam,Netherlands,False,2056.197215045777,1718.5531030387656
2009-06-10,Ukraine,Kazakhstan,2.0,1.0,FIFA World Cup qualification,Kyiv,Ukraine,False,1852.5965568391614,1371.5020895336215
2009-06-10,Honduras,El Salvador,1.0,0.0,FIFA World Cup qualification,San Pedro Sula,Honduras,False,1820.5889820374014,1684.0590815111286
2009-06-10,Mexico,Trinidad and Tobago,2.0,1.0,FIFA World Cup qualification,Mexico City,Mexico,False,1790.9264857327012,1686.4190861570394
2009-06-10,Finland,Russia,0.0,3.0,FIFA World Cup qualification,Helsinki,Finland,False,1726.378299719291,1898.7633625038302
2009-06-10,Venezuela,Uruguay,2.0,2.0,FIFA World Cup qualification,Puerto Ordaz,Venezuela,False,1796.1864168938462,1870.4162844649647
2009-06-10,Estonia,Portugal,0.0,0.0,Friendly,Tallinn,Estonia,False,1450.5118660522517,1841.938652685259
2009-06-10,Faroe Islands,Serbia,0.0,2.0,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,1214.4048428752167,1866.4789102028685
2009-06-10,Albania,Georgia,1.0,1.0,Friendly,Tirana,Albania,False,1475.3110861500354,1495.7338041121288
2009-06-10,Australia,Bahrain,2.0,0.0,FIFA World Cup qualification,Sydney,Australia,False,1832.920408918195,1733.191170484441
2009-06-10,Belarus,Moldova,2.0,2.0,Friendly,Borisov,Belarus,False,1624.3240334008024,1435.1620667164448
2009-06-10,Brazil,Paraguay,2.0,1.0,FIFA World Cup qualification,Recife,Brazil,False,2070.4620527122606,1826.407673538866
2009-06-10,North Macedonia,Iceland,2.0,0.0,FIFA World Cup qualification,Skopje,North Macedonia,False,1574.4714497277841,1459.733160171226
2009-06-10,Chile,Bolivia,4.0,0.0,FIFA World Cup qualification,Santiago,Chile,False,1895.604270279004,1711.7969942262696
2009-06-10,Ecuador,Argentina,2.0,0.0,FIFA World Cup qualification,Quito,Ecuador,False,1785.5251985025757,1920.7303304160603
2009-06-10,England,Andorra,6.0,0.0,FIFA World Cup qualification,London,England,False,2038.6393639678884,1127.9996823637239
2009-06-10,Colombia,Peru,1.0,0.0,FIFA World Cup qualification,Medellín,Colombia,False,1737.4775342536284,1565.7613296387763
2009-06-11,Tonga,Cook Islands,1.0,1.0,Friendly,Ha'ateiho,Tonga,False,1263.987174297479,1183.7954123033749
2009-06-13,Ivory Coast,Cameroon,2.0,1.0,Friendly,Abidjan,Ivory Coast,False,1821.77395041718,1785.3746843132224
2009-06-13,Tonga,Cook Islands,1.0,2.0,Friendly,Ha'ateiho,Tonga,False,1260.1577402893158,1187.624846311538
2009-06-14,Madagascar,Mayotte,2.0,0.0,Friendly,Mahajanga,Madagascar,False,1409.7500103404366,1343.1468983846926
2009-06-14,New Zealand,Spain,0.0,5.0,Confederations Cup,Rustenburg,South Africa,True,1724.5622292986523,2135.3159319260362
2009-06-14,South Africa,Iraq,0.0,0.0,Confederations Cup,Johannesburg,South Africa,False,1641.0882468022292,1606.8913857914724
2009-06-15,Brazil,Egypt,4.0,3.0,Confederations Cup,Bloemfontein,South Africa,True,2079.342783216546,1749.0432968991888
2009-06-15,United States,Italy,1.0,3.0,Confederations Cup,Pretoria,South Africa,True,1907.8033265753324,2007.3997242549167
2009-06-17,Spain,Iraq,1.0,0.0,Confederations Cup,Bloemfontein,South Africa,True,2142.189614126047,1612.1847262784015
2009-06-17,Australia,Japan,2.0,1.0,FIFA World Cup qualification,Melbourne,Australia,False,1858.576240515376,1901.2775998362727
2009-06-17,Bahrain,Uzbekistan,1.0,0.0,FIFA World Cup qualification,Riffa,Bahrain,False,1707.5353388872602,1648.815954584433
2009-06-17,South Korea,Iran,1.0,1.0,FIFA World Cup qualification,Seoul,South Korea,False,1870.0432987490642,1802.3397139178294
2009-06-17,Saudi Arabia,North Korea,0.0,0.0,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,1826.3573731587978,1678.2282176672038
2009-06-17,South Africa,New Zealand,2.0,0.0,Confederations Cup,Rustenburg,South Africa,False,1635.7949063153,1717.6885470986413
2009-06-18,United States,Brazil,0.0,3.0,Confederations Cup,Pretoria,South Africa,True,1886.1751010620458,2084.5409832808573
2009-06-18,Egypt,Italy,1.0,0.0,Confederations Cup,Johannesburg,South Africa,True,1743.8450968348777,2029.0279497682034
2009-06-19,Haiti,Panama,1.0,1.0,Friendly,Port-au-Prince,Haiti,False,1502.6886670552965,1648.3164032679124
2009-06-19,Eswatini,Lesotho,1.0,1.0,Friendly,Manzini,Swaziland,False,1306.1410681279267,1246.2200193384967
2009-06-20,Zambia,Algeria,0.0,2.0,FIFA World Cup qualification,Chililabombwe,Zambia,False,1591.7135504976743,1631.1105783221712
2009-06-20,Tunisia,Nigeria,0.0,0.0,FIFA World Cup qualification,Radès,Tunisia,False,1761.775101329163,1854.9900030867109
2009-06-20,Sudan,Ghana,0.0,2.0,FIFA World Cup qualification,Omdurman,Sudan,False,1497.036951562614,1816.249388347718
2009-06-20,South Africa,Spain,0.0,2.0,Confederations Cup,Bloemfontein,South Africa,False,1667.682856939959,2143.9966673651315
2009-06-20,Burkina Faso,Ivory Coast,2.0,3.0,FIFA World Cup qualification,Ouagadougou,Burkina Faso,False,1649.058205192523,1829.0684297878915
2009-06-20,Kenya,Mozambique,2.0,1.0,FIFA World Cup qualification,Nairobi,Kenya,False,1505.7147820621205,1557.329762305874
2009-06-20,Iraq,New Zealand,0.0,0.0,Confederations Cup,Johannesburg,South Africa,True,1610.3776730393172,1685.8005964739823
2009-06-20,Morocco,Togo,0.0,0.0,FIFA World Cup qualification,Rabat,Morocco,False,1731.6944852080403,1585.9499358978658
2009-06-21,Mali,Benin,3.0,1.0,FIFA World Cup qualification,Bamako,Mali,False,1604.5181485624812,1548.3172171468952
2009-06-21,Guinea,Malawi,2.0,1.0,FIFA World Cup qualification,Conakry,Guinea,False,1585.2744607026573,1441.9650538778817
2009-06-21,Eswatini,Lesotho,1.0,1.0,Friendly,Lobamba,Swaziland,False,1302.8203012936078,1249.5407861728156
2009-06-21,Italy,Brazil,0.0,3.0,Confederations Cup,Pretoria,South Africa,True,1995.517606734565,2100.0273380056783
2009-06-21,Egypt,United States,0.0,3.0,Confederations Cup,Rustenburg,South Africa,True,1777.355439868516,1870.6887463372245
2009-06-22,Provence,Gozo,3.0,1.0,Viva World Cup,Novara,Italy,True,1386.4273466813997,1500.0
2009-06-22,Padania,Occitania,1.0,0.0,Viva World Cup,Novara,Italy,False,1649.8579679441398,1494.4608225453715
2009-06-23,Haiti,Martinique,0.0,0.0,Friendly,Saint-Marc,Haiti,False,1505.1045148586031,1536.1172601964122
2009-06-23,Occitania,Iraqi Kurdistan,0.0,4.0,Viva World Cup,Varese,Italy,True,1485.4828653693494,1503.7548453449617
2009-06-23,Sápmi,Provence,1.0,2.0,Viva World Cup,Varese,Italy,True,1645.3747489322052,1425.8990089865142
2009-06-24,Sápmi,Gozo,7.0,2.0,Viva World Cup,Brescia,Italy,True,1614.190288265128,1460.5283376948855
2009-06-24,Mexico,Venezuela,4.0,0.0,Friendly,Atlanta,United States,True,1807.696031520039,1797.4144358536505
2009-06-24,Spain,United States,0.0,2.0,Confederations Cup,Bloemfontein,South Africa,True,2149.0030893272715,1894.2934149967548
2009-06-24,Padania,Iraqi Kurdistan,2.0,1.0,Viva World Cup,Brescia,Italy,False,1658.8359251201618,1537.8633134052723
2009-06-25,Padania,Sápmi,4.0,0.0,Viva World Cup,Varese,Italy,False,1669.2683307055013,1637.5691635976398
2009-06-25,Provence,Iraqi Kurdistan,0.0,6.0,Viva World Cup,Varese,Italy,True,1457.0834696535912,1527.4309078199328
2009-06-25,South Africa,Brazil,0.0,1.0,Confederations Cup,Johannesburg,South Africa,False,1662.6764349778189,2122.681819089876
2009-06-26,Occitania,Gozo,2.0,1.0,Viva World Cup,Brescia,Italy,True,1451.3743973090388,1437.1494623623737
2009-06-26,Provence,Sápmi,4.0,4.0,Viva World Cup,Brescia,Italy,True,1421.8726408328612,1610.8560486840545
2009-06-27,Costa Rica,Venezuela,1.0,0.0,Friendly,San José,Costa Rica,False,1923.5326107940289,1779.9469510159868
2009-06-27,Haiti,Syria,1.0,2.0,Friendly,Montreal,Canada,True,1504.2721251017695,1687.9096978960297
2009-06-27,Padania,Iraqi Kurdistan,2.0,0.0,Viva World Cup,Verona,Italy,False,1695.9814456190866,1562.6417366406629
2009-06-28,Falkland Islands,Isle of Man,1.0,2.0,Island Games,Eckerö,Finland,True,1333.5526391147573,1565.7766002350804
2009-06-28,Western Isles,Gotland,2.0,1.0,Island Games,Hammarland,Finland,True,1596.9743083330663,1529.7287162411196
2009-06-28,Saare County,Jersey,0.0,1.0,Island Games,Saltvik,Finland,True,1269.8723458843197,1775.8490757867778
2009-06-28,Rhodes,Isle of Wight,2.0,0.0,Island Games,Sund,Finland,True,1557.6437085930525,1627.1534451027023
2009-06-28,Ynys Môn,Frøya,3.0,0.0,Island Games,Jomala,Finland,True,1538.8413253142517,1389.1809999844875
2009-06-28,Gibraltar,Guernsey,0.0,0.0,Island Games,Eckerö,Finland,True,1685.8160946367648,1687.354646112228
2009-06-28,Shetland,Menorca,2.0,2.0,Island Games,Hammarland,Finland,True,1544.3718881363666,1544.0903205588377
2009-06-28,United States,Brazil,2.0,3.0,Confederations Cup,Johannesburg,South Africa,True,1943.0424065599548,2126.318080269885
2009-06-28,South Africa,Spain,2.0,3.0,Confederations Cup,Rustenburg,South Africa,False,1659.0401737978104,2100.2540977640715
2009-06-28,Panama,Honduras,0.0,2.0,Friendly,Cary,United States,True,1645.9005554646058,1835.2240696112915
2009-06-28,Mexico,Guatemala,0.0,0.0,Friendly,San Diego,United States,True,1825.1635163577027,1532.3281076728122
2009-06-28,Grenada,Antigua and Barbuda,2.0,2.0,Friendly,St. George's,Grenada,False,1466.8281691656205,1407.9813939226876
2009-06-28,Cayman Islands,Jamaica,1.0,4.0,Friendly,George Town,Cayman Islands,False,1221.420641517397,1794.5335778874119
2009-06-28,Åland Islands,Greenland,4.0,2.0,Island Games,Mariehamn,Finland,False,1517.733275917366,1433.935353572722
2009-06-29,Isle of Wight,Saare County,5.0,1.0,Island Games,Hammarland,Finland,True,1591.2303084912278,1267.8110485072866
2009-06-29,Gotland,Falkland Islands,2.0,0.0,Island Games,Jomala,Finland,True,1513.5520604324622,1325.2310922409288
2009-06-29,Isle of Man,Western Isles,5.0,0.0,Island Games,Finström,Finland,True,1574.098147108909,1613.1509641417238
2009-06-29,Jersey,Rhodes,1.0,0.0,Island Games,Saltvik,Finland,True,1777.9103731638108,1593.566845204527
2009-06-29,Ynys Môn,Guernsey,0.0,2.0,Island Games,Jomala,Finland,True,1557.8508041585455,1687.2660805488429
2009-06-29,Åland Islands,Shetland,2.0,1.0,Island Games,Hammarland,Finland,False,1535.9803170717025,1544.3556798072477
2009-06-29,Menorca,Greenland,6.0,0.0,Island Games,Sund,Finland,True,1544.1065288879565,1415.6883124183855
2009-06-29,Frøya,Gibraltar,0.0,8.0,Island Games,Eckerö,Finland,True,1370.1715211401938,1685.90466020015
2009-06-30,Jersey,Isle of Wight,4.0,1.0,Island Games,Hammarland,Finland,True,1788.1938359538908,1600.9142436060883
2009-06-30,Isle of Man,Gotland,4.0,2.0,Island Games,Finström,Finland,True,1618.5754287011723,1528.7163386845368
2009-06-30,Western Isles,Falkland Islands,7.0,1.0,Island Games,Eckerö,Finland,True,1568.6736825494604,1310.0668139888542
2009-06-30,Guernsey,Frøya,8.0,0.0,Island Games,Jomala,Finland,True,1706.5811232780934,1355.6392478982348
2009-06-30,Rhodes,Saare County,3.0,0.0,Island Games,Saltvik,Finland,True,1583.283382414447,1258.127113392426
2009-06-30,Åland Islands,Menorca,1.0,1.0,Island Games,Finström,Finland,False,1553.0302430410559,1572.545622774096
2009-06-30,Greenland,Shetland,3.0,1.0,Island Games,Sund,Finland,True,1387.249218532246,1527.3057538378944
2009-06-30,Guatemala,Canada,0.0,3.0,Friendly,Oxnard,United States,True,1539.2012540422838,1645.6353516996576
2009-06-30,Gibraltar,Ynys Môn,1.0,3.0,Island Games,Hammarland,Finland,True,1700.436933442109,1538.535761429295
2009-07-02,Åland Islands,Isle of Man,2.0,1.0,Island Games,Jomala,Finland,False,1550.7102516486334,1640.984870856721
2009-07-02,Falkland Islands,Frøya,1.0,3.0,Island Games,Jomala,Finland,True,1293.864005924484,1343.4608495496682
2009-07-02,Shetland,Saare County,3.0,2.0,Island Games,Hammarland,Finland,True,1485.8274174142869,1249.593393766723
2009-07-02,Gotland,Greenland,4.0,2.0,Island Games,Jomala,Finland,True,1506.306896528988,1428.7275549558535
2009-07-02,Guernsey,Jersey,0.0,2.0,Island Games,Sund,Finland,True,1718.75952162666,1804.4416314715995
2009-07-03,Isle of Man,Guernsey,0.0,5.0,Island Games,Eckerö,Finland,True,1619.2465211753638,1696.0114858511558
2009-07-03,Åland Islands,Jersey,1.0,2.0,Island Games,Mariehamn,Finland,False,1572.4486013299907,1827.1896672471037
2009-07-03,Rhodes,Ynys Môn,4.0,0.0,Island Games,Eckerö,Finland,True,1591.81710204015,1581.5843465828946
2009-07-03,Costa Rica,El Salvador,1.0,2.0,Gold Cup,Carson,United States,True,1928.2627251064516,1669.4239939372385
2009-07-03,Gibraltar,Isle of Wight,3.0,0.0,Island Games,Jomala,Finland,True,1657.3883482885094,1584.6664480883796
2009-07-03,Menorca,Western Isles,4.0,1.0,Island Games,Jomala,Finland,True,1574.8656141665185,1584.8764906138306
2009-07-03,Canada,Jamaica,1.0,0.0,Gold Cup,Carson,United States,True,1656.8816622154395,1796.1195362985331
2009-07-04,Honduras,Haiti,1.0,0.0,Gold Cup,Seattle,United States,True,1842.7735571604703,1499.1148552193051
2009-07-04,United States,Grenada,4.0,0.0,Gold Cup,Seattle,United States,False,1932.7119118320077,1463.534940888596
2009-07-05,Botswana,Iran,1.0,1.0,Friendly,Gaborone,Botswana,False,1411.1225734935604,1812.895394952415
2009-07-05,Egypt,Rwanda,3.0,0.0,FIFA World Cup qualification,Cairo,Egypt,False,1753.7507712089857,1472.8309054178883
2009-07-05,Nicaragua,Mexico,0.0,2.0,Gold Cup,Oakland,United States,True,1230.3490439052755,1818.290369988231
2009-07-05,Panama,Guadeloupe,1.0,2.0,Gold Cup,Oakland,United States,True,1638.351067915427,1625.7538507051531
2009-07-06,Malawi,Eswatini,3.0,1.0,Friendly,Blantyre,Malawi,False,1427.7574746728362,1299.6706787197236
2009-07-07,El Salvador,Canada,0.0,1.0,Gold Cup,Columbus,United States,True,1702.067097881638,1684.4936231727925
2009-07-07,Jamaica,Costa Rica,0.0,1.0,Gold Cup,Columbus,United States,True,1768.5075753411802,1895.6196211620522
2009-07-08,Haiti,Grenada,2.0,0.0,Gold Cup,"Washington, D.C.",United States,True,1494.2546710534266,1460.2674113181636
2009-07-08,United States,Honduras,2.0,0.0,Gold Cup,"Washington, D.C.",United States,False,1935.9794414024402,1847.6337413263489
2009-07-09,Guadeloupe,Nicaragua,2.0,0.0,Gold Cup,Houston,United States,True,1646.4786872185389,1228.3819679128867
2009-07-09,Mexico,Panama,1.0,1.0,Gold Cup,Houston,United States,True,1820.2574459806199,1617.6262314020412
2009-07-10,Costa Rica,Canada,2.0,2.0,Gold Cup,Miami,United States,True,1908.6123543564327,1705.5043718791894
2009-07-10,El Salvador,Jamaica,0.0,1.0,Gold Cup,Miami,United States,True,1681.056349175241,1755.5148421467998
2009-07-10,Iraq,Palestine,3.0,0.0,Friendly,Erbil,Iraq,False,1614.652425264543,1329.7522241161528
2009-07-11,United States,Haiti,2.0,2.0,Gold Cup,Foxborough,United States,False,1953.8957801735164,1521.3293005205203
2009-07-11,Honduras,Grenada,4.0,0.0,Gold Cup,Foxborough,United States,True,1829.7174025552727,1433.1927818510699
2009-07-12,Mayotte,Madagascar,2.0,2.0,Friendly,Mamoudzou,Mayotte,False,1333.3830633793189,1419.5138453458103
2009-07-12,Mexico,Guadeloupe,2.0,0.0,Gold Cup,Glendale,United States,True,1809.7574159179824,1651.438215268557
2009-07-12,Panama,Nicaragua,4.0,0.0,Gold Cup,Glendale,United States,True,1628.1262614646787,1223.4224398628685
2009-07-12,Saint Kitts and Nevis,Trinidad and Tobago,2.0,3.0,Friendly,Basseterre,Saint Kitts and Nevis,False,1286.4849360808248,1669.6495403697015
2009-07-13,Iraq,Palestine,4.0,0.0,Friendly,Baghdad,Iraq,False,1618.5162276221258,1325.8884217585698
2009-07-18,United States,Panama,2.0,1.0,Gold Cup,Philadelphia,United States,False,1936.1133325673272,1634.5123692838802
2009-07-18,Canada,Honduras,0.0,1.0,Gold Cup,Philadelphia,United States,True,1716.0242680214142,1836.3828787025793
2009-07-18,China,Palestine,3.0,1.0,Friendly,Tianjin,China,False,1661.170455669242,1321.7088098536226
2009-07-19,Mexico,Haiti,4.0,0.0,Gold Cup,Arlington,United States,True,1826.960730551514,1539.1117481267095
2009-07-19,Guadeloupe,Costa Rica,1.0,5.0,Gold Cup,Arlington,United States,True,1634.2349006350255,1898.092458214208
2009-07-23,Costa Rica,Mexico,1.0,1.0,Gold Cup,Chicago,United States,True,1911.0255007759754,1838.4926974270413
2009-07-23,United States,Honduras,2.0,0.0,Gold Cup,Chicago,United States,False,1940.549483830116,1849.718943941511
2009-07-25,China,Kyrgyzstan,3.0,0.0,Friendly,Tianjin,China,False,1663.9054216539555,1348.6345470140795
2009-07-26,United States,Mexico,0.0,5.0,Gold Cup,East Rutherford,United States,False,1958.2865933217686,1842.6084022029104
2009-08-07,Colombia,El Salvador,2.0,1.0,Friendly,Houston,United States,True,1749.9887734100594,1665.2780892334106
2009-08-11,Benin,Gabon,1.0,1.0,Friendly,Dieppe,France,True,1517.830457416485,1734.020479815473
2009-08-12,Northern Ireland,Israel,1.0,1.0,Friendly,Belfast,Northern Ireland,False,1631.53238950801,1754.9183814833605
2009-08-12,Netherlands,England,2.0,2.0,Friendly,Amsterdam,Netherlands,False,2064.480465678962,2039.1318019269045
2009-08-12,Zimbabwe,Lesotho,1.0,1.0,Friendly,Bulawayo,Zimbabwe,False,1446.0373645017698,1252.6904087466999
2009-08-12,Mozambique,Eswatini,1.0,0.0,Friendly,Maputo,Mozambique,False,1528.053642575744,1292.0808994683757
2009-08-12,Oman,Saudi Arabia,2.0,1.0,Friendly,Salalah,Oman,False,1725.2333314036168,1810.2663075916387
2009-08-12,Montenegro,Wales,2.0,1.0,Friendly,Podgorica,Montenegro,False,1570.5623992577068,1623.2228280725626
2009-08-12,Mexico,United States,2.0,1.0,FIFA World Cup qualification,Mexico City,Mexico,False,1901.2701256180576,1899.6248699066214
2009-08-12,Malta,Georgia,2.0,0.0,Friendly,Attard,Malta,False,1256.1938534386506,1496.8680281710397
2009-08-12,Mali,Burkina Faso,3.0,0.0,Friendly,Le Petit-Quevilly,France,True,1635.0049082928915,1629.0273560461876
2009-08-12,Morocco,Congo,1.0,1.0,Friendly,Rabat,Morocco,False,1715.7506260137638,1497.4788207456193
2009-08-12,Poland,Greece,2.0,0.0,Friendly,Bydgoszcz,Poland,False,1721.6523063202426,1825.623036268514
2009-08-12,Malaysia,Kenya,0.0,0.0,Friendly,Kuala Lumpur,Malaysia,False,1318.6471385466523,1534.9909017922505
2009-08-12,Rwanda,Tanzania,1.0,2.0,Friendly,Kigali,Rwanda,False,1461.0039401645847,1499.0698347994444
2009-08-12,Singapore,China,1.0,1.0,Friendly,Singapore,Singapore,False,1561.2146390880955,1667.2135455077166
